Datetime,Set_temp,Room_temp,Hvac_state,Fan_speed,Valve,Room_occupation,Window,Hvac_mode,Humidity,Outside_temp,Irradiation
2018-12-08 19:10:00,22.0,21.0,0.0,0.0,1.0,0.0,0.0,Heating,96.17,4.6,0.0
2018-12-08 19:15:00,22.0,21.0,0.0,0.0,1.0,0.0,0.0,Heating,96.25,4.55,0.0
2018-12-08 19:20:00,22.0,21.0,0.0,1.0,1.0,0.0,0.0,Heating,96.33,4.5,0.0
2018-12-08 19:25:00,22.0,21.0,0.0,1.0,1.0,0.0,0.0,Heating,96.42,4.45,0.0
2018-12-08 19:30:00,22.0,21.0,0.0,1.0,1.0,0.0,0.0,Heating,96.5,4.4,0.0
2018-12-08 19:35:00,22.0,21.0,0.0,1.0,1.0,0.0,0.0,Heating,96.58,4.35,0.0
2018-12-08 19:40:00,22.0,21.0,0.0,1.0,1.0,0.0,0.0,Heating,96.67,4.3,0.0
2018-12-08 19:45:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,96.75,4.25,0.0
2018-12-08 19:50:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,96.83,4.2,0.0
2018-12-08 19:55:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,96.92,4.15,0.0
2018-12-08 20:00:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,97.0,4.1,0.0
2018-12-08 20:05:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,97.0,4.06,0.0
2018-12-08 20:10:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,97.0,4.02,0.0
2018-12-08 20:15:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,97.0,3.98,0.0
2018-12-08 20:20:00,23.0,22.0,0.0,0.0,0.0,1.0,0.0,Heating,97.0,3.93,0.0
2018-12-08 20:25:00,23.0,22.0,0.0,0.0,0.0,1.0,0.0,Heating,97.0,3.89,0.0
2018-12-08 20:30:00,23.0,22.0,0.0,0.0,0.0,1.0,0.0,Heating,97.0,3.85,0.0
2018-12-08 20:35:00,23.0,22.0,0.0,0.0,0.0,1.0,0.0,Heating,97.0,3.81,0.0
2018-12-08 20:40:00,22.0,22.0,0.0,0.0,0.0,0.0,0.0,Heating,97.0,3.77,0.0
2018-12-08 20:45:00,22.0,22.0,0.0,0.0,0.0,0.0,0.0,Heating,97.0,3.72,0.0
2018-12-08 20:50:00,22.0,22.0,0.0,0.0,0.0,0.0,0.0,Heating,97.0,3.68,0.0
2018-12-08 20:55:00,22.0,22.0,0.0,0.0,0.0,0.0,0.0,Heating,97.0,3.64,0.0
2018-12-08 21:00:00,22.0,22.0,0.0,0.0,0.0,0.0,0.0,Heating,97.0,3.6,0.0
2018-12-08 21:05:00,22.0,22.0,0.0,0.0,0.0,0.0,0.0,Heating,97.08,3.52,0.0
2018-12-08 21:10:00,22.0,22.0,0.0,0.0,1.0,0.0,0.0,Heating,97.17,3.43,0.0
2018-12-08 21:15:00,22.0,22.0,0.0,0.0,1.0,0.0,0.0,Heating,97.25,3.35,0.0
2018-12-08 21:20:00,22.0,22.0,0.0,0.0,1.0,0.0,0.0,Heating,97.33,3.27,0.0
2018-12-08 21:25:00,22.0,22.0,0.0,0.0,1.0,0.0,0.0,Heating,97.42,3.18,0.0
2018-12-08 21:30:00,22.0,22.0,0.0,0.0,1.0,0.0,0.0,Heating,97.5,3.1,0.0
2018-12-08 21:35:00,22.0,22.0,0.0,0.0,1.0,0.0,0.0,Heating,97.58,3.02,0.0
2018-12-08 21:40:00,22.0,22.0,0.0,0.0,1.0,0.0,0.0,Heating,97.67,2.93,0.0
2018-12-08 21:45:00,22.0,22.0,0.0,0.0,1.0,0.0,0.0,Heating,97.75,2.85,0.0
2018-12-08 21:50:00,22.0,22.0,0.0,0.0,1.0,0.0,0.0,Heating,97.83,2.77,0.0
2018-12-08 21:55:00,22.0,22.0,0.0,0.0,1.0,0.0,0.0,Heating,97.92,2.68,0.0
2018-12-08 22:00:00,22.0,22.0,0.0,0.0,1.0,0.0,0.0,Heating,98.0,2.6,0.0
2018-12-08 22:05:00,22.0,22.0,0.0,0.0,1.0,0.0,0.0,Heating,98.0,2.41,0.0
2018-12-08 22:10:00,22.0,21.0,0.0,0.0,1.0,0.0,0.0,Heating,98.0,2.22,0.0
2018-12-08 22:15:00,22.0,21.0,0.0,0.0,1.0,0.0,0.0,Heating,98.0,2.02,0.0
2018-12-08 22:20:00,22.0,21.0,0.0,0.0,1.0,0.0,0.0,Heating,98.0,1.83,0.0
2018-12-08 22:25:00,22.0,21.0,0.0,0.0,1.0,0.0,0.0,Heating,98.0,1.64,0.0
2018-12-08 22:30:00,22.0,21.0,0.0,0.0,1.0,0.0,0.0,Heating,98.0,1.45,0.0
2018-12-08 22:35:00,22.0,21.0,0.0,0.0,1.0,0.0,0.0,Heating,98.0,1.26,0.0
2018-12-08 22:40:00,22.0,21.0,0.0,0.0,1.0,0.0,0.0,Heating,98.0,1.07,0.0
2018-12-08 22:45:00,22.0,21.0,0.0,1.0,1.0,0.0,0.0,Heating,98.0,0.88,0.0
2018-12-08 22:50:00,22.0,21.0,0.0,1.0,1.0,0.0,0.0,Heating,98.0,0.68,0.0
2018-12-08 22:55:00,22.0,21.0,0.0,1.0,1.0,0.0,0.0,Heating,98.0,0.49,0.0
2018-12-08 23:00:00,22.0,21.0,0.0,1.0,1.0,0.0,0.0,Heating,98.0,0.3,0.0
2018-12-08 23:05:00,22.0,21.0,0.0,1.0,1.0,0.0,0.0,Heating,98.17,0.35,0.0
2018-12-08 23:10:00,22.0,21.0,0.0,1.0,1.0,0.0,0.0,Heating,98.33,0.4,0.0
2018-12-08 23:15:00,22.0,21.0,0.0,1.0,1.0,0.0,0.0,Heating,98.5,0.45,0.0
2018-12-08 23:20:00,22.0,21.0,0.0,1.0,1.0,0.0,0.0,Heating,98.67,0.5,0.0
2018-12-08 23:25:00,22.0,21.0,0.0,1.0,1.0,0.0,0.0,Heating,98.83,0.55,0.0
2018-12-08 23:30:00,22.0,21.0,0.0,1.0,1.0,0.0,0.0,Heating,99.0,0.6,0.0
2018-12-08 23:35:00,22.0,21.0,0.0,0.0,1.0,0.0,0.0,Heating,99.17,0.65,0.0
2018-12-08 23:40:00,22.0,21.0,0.0,0.0,1.0,0.0,0.0,Heating,99.33,0.7,0.0
2018-12-08 23:45:00,22.0,21.0,0.0,0.0,1.0,0.0,0.0,Heating,99.5,0.75,0.0
2018-12-08 23:50:00,22.0,21.0,0.0,0.0,1.0,0.0,0.0,Heating,99.67,0.8,0.0
2018-12-08 23:55:00,22.0,21.0,0.0,0.0,1.0,0.0,0.0,Heating,99.83,0.85,0.0
2018-12-09 00:00:00,22.0,21.0,0.0,0.0,1.0,0.0,0.0,Heating,100.0,0.9,0.0
2018-12-09 00:05:00,22.0,21.0,0.0,0.0,1.0,0.0,0.0,Heating,100.0,0.94,0.0
2018-12-09 00:10:00,22.0,21.0,0.0,0.0,1.0,0.0,0.0,Heating,100.0,0.98,0.0
2018-12-09 00:15:00,22.0,21.0,0.0,0.0,1.0,0.0,0.0,Heating,100.0,1.02,0.0
2018-12-09 00:20:00,22.0,21.0,0.0,0.0,1.0,0.0,0.0,Heating,100.0,1.07,0.0
2018-12-09 00:25:00,22.0,21.0,0.0,0.0,1.0,0.0,0.0,Heating,100.0,1.11,0.0
2018-12-09 00:30:00,22.0,21.0,0.0,0.0,1.0,0.0,0.0,Heating,100.0,1.15,0.0
2018-12-09 00:35:00,22.0,21.0,0.0,0.0,1.0,0.0,0.0,Heating,100.0,1.19,0.0
2018-12-09 00:40:00,22.0,21.0,0.0,1.0,1.0,0.0,0.0,Heating,100.0,1.23,0.0
2018-12-09 00:45:00,22.0,21.0,0.0,1.0,1.0,0.0,0.0,Heating,100.0,1.27,0.0
2018-12-09 00:50:00,22.0,21.0,0.0,1.0,1.0,0.0,0.0,Heating,100.0,1.32,0.0
2018-12-09 00:55:00,22.0,21.0,0.0,1.0,1.0,0.0,0.0,Heating,100.0,1.36,0.0
2018-12-09 01:00:00,22.0,21.0,0.0,1.0,1.0,0.0,0.0,Heating,100.0,1.4,0.0
2018-12-09 01:05:00,22.0,21.0,0.0,1.0,1.0,0.0,0.0,Heating,100.0,1.32,0.0
2018-12-09 01:10:00,22.0,21.0,0.0,1.0,1.0,0.0,0.0,Heating,100.0,1.25,0.0
2018-12-09 01:15:00,22.0,21.0,0.0,1.0,1.0,0.0,0.0,Heating,100.0,1.17,0.0
2018-12-09 01:20:00,22.0,21.0,0.0,1.0,1.0,0.0,0.0,Heating,100.0,1.1,0.0
2018-12-09 01:25:00,22.0,21.0,0.0,1.0,1.0,0.0,0.0,Heating,100.0,1.02,0.0
2018-12-09 01:30:00,22.0,21.0,0.0,1.0,1.0,0.0,0.0,Heating,100.0,0.95,0.0
2018-12-09 01:35:00,22.0,21.0,0.0,1.0,1.0,0.0,0.0,Heating,100.0,0.88,0.0
2018-12-09 01:40:00,22.0,21.0,0.0,0.0,1.0,0.0,0.0,Heating,100.0,0.8,0.0
2018-12-09 01:45:00,22.0,21.0,0.0,0.0,1.0,0.0,0.0,Heating,100.0,0.72,0.0
2018-12-09 01:50:00,22.0,21.0,0.0,0.0,1.0,0.0,0.0,Heating,100.0,0.65,0.0
2018-12-09 01:55:00,22.0,21.0,0.0,0.0,1.0,0.0,0.0,Heating,100.0,0.57,0.0
2018-12-09 02:00:00,22.0,21.0,0.0,0.0,1.0,0.0,0.0,Heating,100.0,0.5,0.0
2018-12-09 02:05:00,22.0,21.0,0.0,0.0,1.0,0.0,0.0,Heating,100.0,0.49,0.0
2018-12-09 02:10:00,22.0,21.0,0.0,0.0,1.0,0.0,0.0,Heating,100.0,0.48,0.0
2018-12-09 02:15:00,22.0,21.0,0.0,0.0,1.0,0.0,0.0,Heating,100.0,0.48,0.0
2018-12-09 02:20:00,22.0,21.0,0.0,0.0,1.0,0.0,0.0,Heating,100.0,0.47,0.0
2018-12-09 02:25:00,22.0,21.0,0.0,0.0,1.0,0.0,0.0,Heating,100.0,0.46,0.0
2018-12-09 02:30:00,22.0,21.0,0.0,0.0,1.0,0.0,0.0,Heating,100.0,0.45,0.0
2018-12-09 02:35:00,22.0,21.0,0.0,1.0,1.0,0.0,0.0,Heating,100.0,0.44,0.0
2018-12-09 02:40:00,22.0,21.0,0.0,1.0,1.0,0.0,0.0,Heating,100.0,0.43,0.0
2018-12-09 02:45:00,22.0,21.0,0.0,1.0,1.0,0.0,0.0,Heating,100.0,0.42,0.0
2018-12-09 02:50:00,22.0,21.0,0.0,1.0,1.0,0.0,0.0,Heating,100.0,0.42,0.0
2018-12-09 02:55:00,22.0,21.0,0.0,1.0,1.0,0.0,0.0,Heating,100.0,0.41,0.0
2018-12-09 03:00:00,22.0,21.0,0.0,1.0,1.0,0.0,0.0,Heating,100.0,0.4,0.0
2018-12-09 03:05:00,22.0,21.0,0.0,1.0,1.0,0.0,0.0,Heating,100.0,0.37,0.0
2018-12-09 03:10:00,22.0,21.0,0.0,1.0,1.0,0.0,0.0,Heating,100.0,0.33,0.0
2018-12-09 03:15:00,22.0,21.0,0.0,0.0,1.0,0.0,0.0,Heating,100.0,0.3,0.0
2018-12-09 03:20:00,22.0,21.0,0.0,0.0,1.0,0.0,0.0,Heating,100.0,0.27,0.0
2018-12-09 03:25:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,100.0,0.23,0.0
2018-12-09 03:30:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,100.0,0.2,0.0
2018-12-09 03:35:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,100.0,0.17,0.0
2018-12-09 03:40:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,100.0,0.13,0.0
2018-12-09 03:45:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,100.0,0.1,0.0
2018-12-09 03:50:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,100.0,0.07,0.0
2018-12-09 03:55:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,100.0,0.03,0.0
2018-12-09 04:00:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,100.0,0.0,0.0
2018-12-09 04:05:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,100.0,0.04,0.0
2018-12-09 04:10:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,100.0,0.08,0.0
2018-12-09 04:15:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,100.0,0.12,0.0
2018-12-09 04:20:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,100.0,0.17,0.0
2018-12-09 04:25:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,100.0,0.21,0.0
2018-12-09 04:30:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,100.0,0.25,0.0
2018-12-09 04:35:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,100.0,0.29,0.0
2018-12-09 04:40:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,100.0,0.33,0.0
2018-12-09 04:45:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,100.0,0.38,0.0
2018-12-09 04:50:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,100.0,0.42,0.0
2018-12-09 04:55:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,100.0,0.46,0.0
2018-12-09 05:00:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,100.0,0.5,0.0
2018-12-09 05:05:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,100.0,0.42,0.0
2018-12-09 05:10:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,100.0,0.35,0.0
2018-12-09 05:15:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,100.0,0.28,0.0
2018-12-09 05:20:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,100.0,0.2,0.0
2018-12-09 05:25:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,100.0,0.12,0.0
2018-12-09 05:30:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,100.0,0.05,0.0
2018-12-09 05:35:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,100.0,-0.02,0.0
2018-12-09 05:40:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,100.0,-0.1,0.0
2018-12-09 05:45:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,100.0,-0.18,0.0
2018-12-09 05:50:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,100.0,-0.25,0.0
2018-12-09 05:55:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,100.0,-0.32,0.0
2018-12-09 06:00:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,100.0,-0.4,0.0
2018-12-09 06:05:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,100.0,-0.48,0.25
2018-12-09 06:10:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,100.0,-0.57,0.5
2018-12-09 06:15:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,100.0,-0.65,0.75
2018-12-09 06:20:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,100.0,-0.73,1.0
2018-12-09 06:25:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,100.0,-0.82,1.25
2018-12-09 06:30:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,100.0,-0.9,1.5
2018-12-09 06:35:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,100.0,-0.98,1.75
2018-12-09 06:40:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,100.0,-1.07,2.0
2018-12-09 06:45:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,100.0,-1.15,2.25
2018-12-09 06:50:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,100.0,-1.23,2.5
2018-12-09 06:55:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,100.0,-1.32,2.75
2018-12-09 07:00:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,100.0,-1.4,3.0
2018-12-09 07:05:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,100.0,-1.32,5.42
2018-12-09 07:10:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,100.0,-1.25,7.83
2018-12-09 07:15:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,100.0,-1.17,10.25
2018-12-09 07:20:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,100.0,-1.1,12.67
2018-12-09 07:25:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,100.0,-1.02,15.08
2018-12-09 07:30:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,100.0,-0.95,17.5
2018-12-09 07:35:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,100.0,-0.88,19.92
2018-12-09 07:40:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,100.0,-0.8,22.33
2018-12-09 07:45:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,100.0,-0.72,24.75
2018-12-09 07:50:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,100.0,-0.65,27.17
2018-12-09 07:55:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,100.0,-0.57,29.58
2018-12-09 08:00:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,100.0,-0.5,32.0
2018-12-09 08:05:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,99.83,-0.38,34.92
2018-12-09 08:10:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,99.67,-0.27,37.83
2018-12-09 08:15:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,99.5,-0.15,40.75
2018-12-09 08:20:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,99.33,-0.03,43.67
2018-12-09 08:25:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,99.17,0.08,46.58
2018-12-09 08:30:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,99.0,0.2,49.5
2018-12-09 08:35:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,98.83,0.32,52.42
2018-12-09 08:40:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,98.67,0.43,55.33
2018-12-09 08:45:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,98.5,0.55,58.25
2018-12-09 08:50:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,98.33,0.67,61.17
2018-12-09 08:55:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,98.17,0.78,64.08
2018-12-09 09:00:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,98.0,0.9,67.0
2018-12-09 09:05:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,96.67,1.1,69.25
2018-12-09 09:10:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,95.33,1.3,71.5
2018-12-09 09:15:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,94.0,1.5,73.75
2018-12-09 09:20:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,92.67,1.7,76.0
2018-12-09 09:25:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,91.33,1.9,78.25
2018-12-09 09:30:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,90.0,2.1,80.5
2018-12-09 09:35:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,88.67,2.3,82.75
2018-12-09 09:40:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,87.33,2.5,85.0
2018-12-09 09:45:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,86.0,2.7,87.25
2018-12-09 09:50:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,84.67,2.9,89.5
2018-12-09 09:55:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,83.33,3.1,91.75
2018-12-09 10:00:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,82.0,3.3,94.0
2018-12-09 10:05:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,81.58,3.47,95.67
2018-12-09 10:10:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,81.17,3.63,97.33
2018-12-09 10:15:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,80.75,3.8,99.0
2018-12-09 10:20:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,80.33,3.97,100.67
2018-12-09 10:25:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,79.92,4.13,102.33
2018-12-09 10:30:00,23.0,21.0,0.0,0.0,0.0,1.0,0.0,Heating,79.5,4.3,104.0
2018-12-09 10:35:00,23.0,22.0,0.0,0.0,0.0,1.0,0.0,Heating,79.08,4.47,105.67
2018-12-09 10:40:00,23.0,22.0,0.0,0.0,0.0,1.0,0.0,Heating,78.67,4.63,107.33
2018-12-09 10:45:00,23.0,22.0,0.0,0.0,0.0,1.0,0.0,Heating,78.25,4.8,109.0
2018-12-09 10:50:00,23.0,22.0,0.0,0.0,0.0,1.0,0.0,Heating,77.83,4.97,110.67
2018-12-09 10:55:00,23.0,22.0,0.0,0.0,0.0,1.0,0.0,Heating,77.42,5.13,112.33
2018-12-09 11:00:00,23.0,22.0,0.0,0.0,0.0,1.0,0.0,Heating,77.0,5.3,114.0
2018-12-09 11:05:00,23.0,22.0,0.0,0.0,0.0,1.0,0.0,Heating,76.67,5.42,106.17
2018-12-09 11:10:00,23.0,22.0,0.0,0.0,0.0,1.0,0.0,Heating,76.33,5.55,98.33
2018-12-09 11:15:00,23.0,22.0,0.0,0.0,0.0,1.0,0.0,Heating,76.0,5.68,90.5
2018-12-09 11:20:00,23.0,22.0,0.0,0.0,0.0,1.0,0.0,Heating,75.67,5.8,82.67
2018-12-09 11:25:00,22.0,22.0,0.0,0.0,0.0,0.0,0.0,Heating,75.33,5.92,74.83
2018-12-09 11:30:00,22.0,22.0,0.0,0.0,0.0,0.0,0.0,Heating,75.0,6.05,67.0
2018-12-09 11:35:00,22.0,22.0,0.0,0.0,0.0,0.0,0.0,Heating,74.67,6.18,59.17
2018-12-09 11:40:00,22.0,23.0,0.0,0.0,0.0,0.0,0.0,Heating,74.33,6.3,51.33
2018-12-09 11:45:00,24.0,23.0,0.0,0.0,0.0,0.0,0.0,Heating,74.0,6.42,43.5
2018-12-09 11:50:00,24.0,23.0,0.0,0.0,0.0,0.0,0.0,Heating,73.67,6.55,35.67
2018-12-09 11:55:00,24.0,23.0,0.0,0.0,0.0,0.0,0.0,Heating,73.33,6.68,27.83
2018-12-09 12:00:00,24.0,23.0,0.0,0.0,0.0,0.0,0.0,Heating,73.0,6.8,20.0
2018-12-09 12:05:00,24.0,23.0,0.0,0.0,0.0,0.0,0.0,Heating,73.08,6.82,20.08
2018-12-09 12:10:00,24.0,23.0,0.0,0.0,0.0,0.0,0.0,Heating,73.17,6.85,20.17
2018-12-09 12:15:00,24.0,23.0,0.0,0.0,0.0,0.0,0.0,Heating,73.25,6.88,20.25
2018-12-09 12:20:00,24.0,23.0,0.0,0.0,0.0,0.0,0.0,Heating,73.33,6.9,20.33
2018-12-09 12:25:00,24.0,23.0,0.0,0.0,0.0,0.0,0.0,Heating,73.42,6.92,20.42
2018-12-09 12:30:00,24.0,23.0,0.0,0.0,0.0,0.0,0.0,Heating,73.5,6.95,20.5
2018-12-09 12:35:00,24.0,23.0,0.0,0.0,0.0,0.0,0.0,Heating,73.58,6.98,20.58
2018-12-09 12:40:00,24.0,23.0,0.0,0.0,0.0,0.0,0.0,Heating,73.67,7.0,20.67
2018-12-09 12:45:00,24.0,23.0,0.0,0.0,0.0,0.0,0.0,Heating,73.75,7.02,20.75
2018-12-09 12:50:00,24.0,23.0,0.0,0.0,0.0,0.0,0.0,Heating,73.83,7.05,20.83
2018-12-09 12:55:00,24.0,23.0,0.0,0.0,0.0,0.0,0.0,Heating,73.92,7.07,20.92
2018-12-09 13:00:00,24.0,23.0,0.0,0.0,0.0,0.0,0.0,Heating,74.0,7.1,21.0
2018-12-09 13:05:00,24.0,23.0,0.0,0.0,0.0,0.0,0.0,Heating,74.08,7.15,20.5
2018-12-09 13:10:00,24.0,23.0,0.0,0.0,0.0,0.0,0.0,Heating,74.17,7.2,20.0
2018-12-09 13:15:00,22.0,23.0,0.0,0.0,0.0,0.0,0.0,Heating,74.25,7.25,19.5
2018-12-09 13:20:00,22.0,23.0,0.0,0.0,0.0,0.0,0.0,Heating,74.33,7.3,19.0
2018-12-09 13:25:00,22.0,23.0,0.0,0.0,0.0,0.0,0.0,Heating,74.42,7.35,18.5
2018-12-09 13:30:00,22.0,23.0,0.0,0.0,0.0,0.0,0.0,Heating,74.5,7.4,18.0
2018-12-09 13:35:00,22.0,23.0,0.0,0.0,0.0,0.0,0.0,Heating,74.58,7.45,17.5
2018-12-09 13:40:00,22.0,23.0,0.0,0.0,0.0,0.0,0.0,Heating,74.67,7.5,17.0
2018-12-09 13:45:00,22.0,23.0,0.0,0.0,0.0,0.0,0.0,Heating,74.75,7.55,16.5
2018-12-09 13:50:00,22.0,23.0,0.0,0.0,0.0,0.0,0.0,Heating,74.83,7.6,16.0
2018-12-09 13:55:00,22.0,23.0,0.0,0.0,0.0,0.0,0.0,Heating,74.92,7.65,15.5
2018-12-09 14:00:00,22.0,23.0,0.0,0.0,0.0,0.0,0.0,Heating,75.0,7.7,15.0
2018-12-09 14:05:00,22.0,23.0,0.0,0.0,0.0,0.0,0.0,Heating,75.75,7.64,14.25
2018-12-09 14:10:00,22.0,23.0,0.0,0.0,0.0,0.0,0.0,Heating,76.5,7.58,13.5
2018-12-09 14:15:00,22.0,23.0,0.0,0.0,0.0,0.0,0.0,Heating,77.25,7.52,12.75
2018-12-09 14:20:00,22.0,23.0,0.0,0.0,0.0,0.0,0.0,Heating,78.0,7.47,12.0
2018-12-09 14:25:00,22.0,23.0,0.0,0.0,0.0,0.0,0.0,Heating,78.75,7.41,11.25
2018-12-09 14:30:00,22.0,23.0,0.0,0.0,0.0,0.0,0.0,Heating,79.5,7.35,10.5
2018-12-09 14:35:00,22.0,23.0,0.0,0.0,0.0,0.0,0.0,Heating,80.25,7.29,9.75
2018-12-09 14:40:00,22.0,23.0,0.0,0.0,0.0,0.0,0.0,Heating,81.0,7.23,9.0
2018-12-09 14:45:00,22.0,23.0,0.0,0.0,0.0,0.0,0.0,Heating,81.75,7.18,8.25
2018-12-09 14:50:00,22.0,23.0,0.0,0.0,0.0,0.0,0.0,Heating,82.5,7.12,7.5
2018-12-09 14:55:00,22.0,23.0,0.0,0.0,0.0,0.0,0.0,Heating,83.25,7.06,6.75
2018-12-09 15:00:00,22.0,23.0,0.0,0.0,0.0,0.0,0.0,Heating,84.0,7.0,6.0
2018-12-09 15:05:00,22.0,23.0,0.0,0.0,0.0,0.0,0.0,Heating,84.33,6.96,5.5
2018-12-09 15:10:00,22.0,23.0,0.0,0.0,0.0,0.0,0.0,Heating,84.67,6.92,5.0
2018-12-09 15:15:00,22.0,23.0,0.0,0.0,0.0,0.0,0.0,Heating,85.0,6.88,4.5
2018-12-09 15:20:00,22.0,23.0,0.0,0.0,0.0,0.0,0.0,Heating,85.33,6.83,4.0
